Code,count_total,count_valid,missing_rate,zero_rate_valid,mean,std,min,p01,p05,p25,median,p75,p95,p99,max,skew,kurtosis_excess,iqr_outlier_rate,abs_z_gt_3_rate,annualized_volatility
65260,485,485,0.0,0.004123711340206186,-0.0011389258413662,0.04032331730225624,-0.2237882763147354,-0.14066461265087127,-0.0566494844853878,-0.020579813048243523,-0.0012600127374753356,0.017223455011844635,0.06117232739925384,0.10411649703979468,0.17371253669261932,-0.6195383522220415,5.390999805625169,0.05360824742268041,0.020618556701030927,0.6401128177135076
65940,485,485,0.0,0.012371134020618556,-0.0007004454935968076,0.03139802666699869,-0.25406545400619507,-0.09246455132961273,-0.0386713944375515,-0.013256932608783245,-0.0013131977757439017,0.013047715649008751,0.04393092766404152,0.07307935416698437,0.13949601352214813,-1.777144626298464,15.802178771746336,0.05979381443298969,0.018556701030927835,0.4984282213143166
67010,485,485,0.0,0.004123711340206186,0.0011711306468230797,0.0290781060439461,-0.1428970992565155,-0.08251230835914612,-0.037104500085115434,-0.013005292043089867,0.0012040940346196294,0.015584731474518776,0.039429031312465654,0.09459394544362935,0.16869501769542694,0.20579223921929507,6.872629035226293,0.04536082474226804,0.02268041237113402,0.4616006231342736
67020,485,485,0.0,0.010309278350515464,0.0008148459030240871,0.024947916802751626,-0.1495579332113266,-0.08157249599695206,-0.03353478312492371,-0.010908032767474651,0.0010681860148906708,0.013331129215657711,0.03788644075393676,0.05324204072356205,0.1214926689863205,-0.4574974955403108,5.669063424612345,0.04536082474226804,0.02268041237113402,0.3960359015352627
67230,485,485,0.0,0.0,0.0008804726564102163,0.0378320423113231,-0.18232156336307526,-0.12029974222183228,-0.05249880775809288,-0.017960870638489723,-0.0008166598854586482,0.020219046622514725,0.06555222123861308,0.11657249033451073,0.17447134852409363,-0.08781878951777063,3.888639064841578,0.04536082474226804,0.024742268041237112,0.600565053272605
67580,485,485,0.0,0.006185567010309278,0.0005963543673602807,0.023602682932763106,-0.10585889965295792,-0.06144377693533897,-0.032040147483348845,-0.013994070701301098,-0.0009468203061260283,0.01220590528100729,0.03841794878244399,0.06899783432483671,0.12679001688957214,0.4137316815705926,3.3498800546894225,0.03917525773195876,0.01443298969072165,0.37468097588399896
67620,485,485,0.0,0.004123711340206186,0.0019829552586594855,0.03143861924271856,-0.17525197565555573,-0.07936702609062195,-0.04038615971803665,-0.015188861638307571,0.0013239773688837886,0.017957139760255814,0.05161284729838368,0.09913945436477628,0.138467475771904,0.0009299819919863869,4.065926636301583,0.04329896907216495,0.020618556701030927,0.4990726084768986
68570,485,485,0.0,0.004123711340206186,0.0032875403881279424,0.04149258058349509,-0.1724543571472168,-0.10107340931892395,-0.06211047172546386,-0.02104175090789795,0.0055803717114031315,0.028283368796110153,0.06589099317789074,0.12773415744304653,0.19946587085723877,0.052510320193683714,2.132788095159894,0.030927835051546393,0.01443298969072165,0.6586742968694118
68610,485,485,0.0,0.004123711340206186,0.00025793105575673704,0.024002526214199255,-0.1289321631193161,-0.054476304799318316,-0.03339349552989006,-0.011581108905375004,-0.0005625088233500719,0.010339572094380856,0.03468801304697989,0.06453240633010844,0.16261304914951324,1.053773519482946,9.373130640858207,0.05567010309278351,0.012371134020618556,0.3810282912004793
69020,485,485,0.0,0.004123711340206186,-0.0005923482609826342,0.020990375856560276,-0.17307868599891663,-0.058204126209020615,-0.033228016644716266,-0.009714297950267792,0.00025572176673449576,0.010437470860779285,0.025704857707023607,0.05528972268104545,0.1290428340435028,-0.8670522195729421,13.313607724114666,0.04536082474226804,0.01443298969072165,0.3332118866533973
69200,485,485,0.0,0.006185567010309278,-1.8414062149006604e-05,0.040881551869401594,-0.17964144051074982,-0.10704359263181687,-0.056748779863119124,-0.02197890728712082,-0.0018798604141920805,0.019237328320741653,0.06351331174373612,0.12660889029502834,0.20337340235710144,0.3474304649044014,4.130072164522468,0.049484536082474224,0.020618556701030927,0.6489745167409461
69540,485,485,0.0,0.006185567010309278,0.0012050976310964655,0.027281146427635475,-0.1273256242275238,-0.0623917555809021,-0.04062517210841179,-0.012830178253352642,0.0006391818751581013,0.013218519277870655,0.04577061533927915,0.07334802359342574,0.14828771352767944,0.48861227785220657,4.415999006022374,0.06597938144329897,0.012371134020618556,0.4330747735695698
69810,485,485,0.0,0.010309278350515464,0.002426765102877512,0.029739945246712658,-0.1462073028087616,-0.07095989793539048,-0.04175429940223693,-0.01167015265673399,0.0014573720982298255,0.015980416908860207,0.05363090708851809,0.09484413266181942,0.11983709037303925,0.0146422009782322,4.184435155874229,0.07010309278350516,0.018556701030927835,0.47210699476487494
